expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
197	BT-20	CIP 13-74	1.25	32.69		0.1% DMSO				32.69			
197	BT-20	Vandetanib	10	44.65	5.358	0.1% DMSO				44.65	5.358		
197	BT-20	Embelin	0.16	-26.96	1.0784	0.1% DMSO				-26.96	1.0784		
197	BT-20	PHA 665752	0.02	-8.05	1.127	0.1% DMSO				-8.05	1.127		
197	BT-20	Flavopiridol	10	97.78	0.9778	0.1% DMSO				97.78	0.9778		
197	BT-20	MLN-4924	0.02	-13.87	0.5548	0.1% DMSO				-13.87	0.5548		
197	BT-20	Bortezomib	10	100.35	0	0.1% DMSO				100.35	0		
197	BT-20	Carboplatin	0.02	2.74	3.8086	0.1% DMSO				2.74	3.8086		
197	BT-20	GANT61	0.002	-30.61	7.6525	0.1% DMSO				-30.61	7.6525		
197	BT-20	Bay-11-7082	0.002	-22.13	9.7372	0.1% DMSO				-22.13	9.7372		
197	BT-20	MK-1775	1.25	87.25	0.8725	0.1% DMSO				87.25	0.8725		
197	BT-20	Carfilzomib	10	97.53	0.9753	0.1% DMSO				97.53	0.9753		
197	BT-20	Imatinib	10	-14.42	2.7398	0.1% DMSO				-14.42	2.7398		
197	BT-20	AZD-7762	0.16	32.05	4.1665	0.1% DMSO				32.05	4.1665		
197	BT-20	Triptolide	1.25	97.79	0	0.1% DMSO				97.79	0		
197	BT-20	PD173074	1.25	0.12	2.9196	0.1% DMSO				0.12	2.9196		
197	BT-20	Paclitaxel	10	89.52	0	0.1% DMSO				89.52	0		
197	BT-20	CIP 13-74	0.002	8.64		0.1% DMSO				8.64			
197	BT-20	BIBW-2992	0.16	30.37	6.3777	0.1% DMSO				30.37	6.3777		
197	BT-20	Hydroxychloroquine	10	2.95	0.354	0.1% DMSO				2.95	0.354		
197	BT-20	BRD-7389	0.002	-10.13	9.3196	0.1% DMSO				-10.13	9.3196		
197	BT-20	ABT-888	10	18.62	13.965	0.1% DMSO				18.62	13.965		
197	BT-20	Topotecan	1.25	89.89	1.7978	0.1% DMSO				89.89	1.7978		
197	BT-20	GGTI-298	0.16	-7.51	4.4309	0.1% DMSO				-7.51	4.4309		
197	BT-20	Crizotinib	0.02	-7.7	1.155	0.1% DMSO				-7.7	1.155		
197	BT-20	SB225002	0.16	24.33	4.1361	0.1% DMSO				24.33	4.1361		
197	BT-20	Vandetanib	0.002	32.72	10.4704	0.1% DMSO				32.72	10.4704		
197	BT-20	AZD-4547	10	48.47	4.847	0.1% DMSO				48.47	4.847		
197	BT-20	Trifluoperazine	10	26.84	6.4416	0.1% DMSO				26.84	6.4416		
197	BT-20	Piperlongumine	0.002	-2.27	0.5902	0.1% DMSO				-2.27	0.5902		
197	BT-20	PF 429242	0.002	-20.22	23.4552	0.1% DMSO				-20.22	23.4552		
197	BT-20	Dasatinib	1.25	38.42	1.5368	0.1% DMSO				38.42	1.5368		
197	BT-20	Bay-11-7082	1.25	-18.62	18.62	0.1% DMSO				-18.62	18.62		
197	BT-20	MS-275	0.002	-26.1	18.27	0.1% DMSO				-26.1	18.27		
197	BT-20	Syk Inhibitor	0.16	-10.25	0.615	0.1% DMSO				-10.25	0.615		
197	BT-20	Bosutinib	0.02	0.1	8.451	0.1% DMSO				0.1	8.451		
197	BT-20	BX 513	0.002	-8.03	4.015	0.1% DMSO				-8.03	4.015		
197	BT-20	5-fluorouracil	0.002	-24.72	8.652	0.1% DMSO				-24.72	8.652		
197	BT-20	PHA 665752	10	-3.83	10.9538	0.1% DMSO				-3.83	10.9538		
197	BT-20	OSI-906	0.16	-9.7	6.887	0.1% DMSO				-9.7	6.887		
197	BT-20	WZ4002	1.25	26.9	0.269	0.1% DMSO				26.9	0.269		
197	BT-20	PF3644022	10	6.51	15.2985	0.1% DMSO				6.51	15.2985		
197	BT-20	Atorvastatin	0.02	12.28	25.5424	0.1% DMSO				12.28	25.5424		
197	BT-20	ML 130	0.02	-14.59	1.459	0.1% DMSO				-14.59	1.459		
197	BT-20	BIBW-2992	0.02	16.81	3.1939	0.1% DMSO				16.81	3.1939		
197	BT-20	Efavirenz	0.02	-28.69	20.083	0.1% DMSO				-28.69	20.083		
197	BT-20	Docetaxel	10	67.67	7.4437	0.1% DMSO				67.67	7.4437		
197	BT-20	Thioridazine	0.02	2.17	1.7794	0.1% DMSO				2.17	1.7794		
197	BT-20	NH125	0.02	-17.38	1.0428	0.1% DMSO				-17.38	1.0428		
197	BT-20	RO4929097	0.002	94.22	5.6532	0.1% DMSO				94.22	5.6532		
197	BT-20	Efavirenz	0.16	-21.92	3.9456	0.1% DMSO				-21.92	3.9456		
197	BT-20	ES 936	0.63	-14.37	0	0.1% DMSO				-14.37	0		
197	BT-20	ABT-888	0.002	-1.61	13.1215	0.1% DMSO				-1.61	13.1215		
197	BT-20	Zibotentan	0.16	-14.1	14.1	0.1% DMSO				-14.1	14.1		
197	BT-20	MLN-4924	0.16	-19.66	2.949	0.1% DMSO				-19.66	2.949		
197	BT-20	MK-1775	0.16	2.83	13.6689	0.1% DMSO				2.83	13.6689		
197	BT-20	Nelfinavir	0.16	-9.33	8.4903	0.1% DMSO				-9.33	8.4903		
197	BT-20	Vismodegib	1.25	-15.22	8.371	0.1% DMSO				-15.22	8.371		
197	BT-20	NVP-TAE684	0.002	-8.63	10.8738	0.1% DMSO				-8.63	10.8738		
197	BT-20	Nutlin-3	10	13.11	1.4421	0.1% DMSO				13.11	1.4421		
197	BT-20	PNU 74654	1.25	44.64		0.1% DMSO				44.64			
197	BT-20	Orlistat	0.16	-11.5	5.175	0.1% DMSO				-11.5	5.175		
197	BT-20	Tipifarnib	0.002	43.79	23.6466	0.1% DMSO				43.79	23.6466		
197	BT-20	STA-4783	0.002	42.19	3.3752	0.1% DMSO				42.19	3.3752		
197	BT-20	Erlotinib	10	72.34	5.0638	0.1% DMSO				72.34	5.0638		
197	BT-20	Topotecan	0.002	28.26	1.9782	0.1% DMSO				28.26	1.9782		
197	BT-20	ABT-263	0.02	-11.83	19.4012	0.1% DMSO				-11.83	19.4012		
197	BT-20	Enzastaurin	0.02	3.14	8.792	0.1% DMSO				3.14	8.792		
197	BT-20	Curcumin	0.002	37.46	12.3618	0.1% DMSO				37.46	12.3618		
197	BT-20	BI-2536	0.63	30.84	12.0276	0.1% DMSO				30.84	12.0276		
197	BT-20	MK-2206	0.002	-12.98	5.7112	0.1% DMSO				-12.98	5.7112		
197	BT-20	YM155	0.12	100.23	0	0.1% DMSO				100.23	0		
197	BT-20	PF-573228	1.25	-14.13	6.7824	0.1% DMSO				-14.13	6.7824		
197	BT-20	AZD-8931	1.25	42.04	4.204	0.1% DMSO				42.04	4.204		
197	BT-20	Verapamil	0.02	8.27	3.9696	0.1% DMSO				8.27	3.9696		
197	BT-20	Trifluoperazine	0.16	33.05	6.61	0.1% DMSO				33.05	6.61		
197	BT-20	AZD-7762	10	97.78	0.9778	0.1% DMSO				97.78	0.9778		
197	BT-20	Pemetrexed	0.16	12.63	9.4725	0.1% DMSO				12.63	9.4725		
197	BT-20	HBX-41108	0.16	-32.17	11.2595	0.1% DMSO				-32.17	11.2595		
197	BT-20	MK-1775	10	90.22	0.9022	0.1% DMSO				90.22	0.9022		
197	BT-20	Vemurafenib	1.25	6.11	5.1324	0.1% DMSO				6.11	5.1324		
197	BT-20	GGTI-298	1.25	1.24	2.542	0.1% DMSO				1.24	2.542		
197	BT-20	MLN-8237	0.16	53.2	1.064	0.1% DMSO				53.2	1.064		
197	BT-20	GANT61	1.25	-18.35	14.8635	0.1% DMSO				-18.35	14.8635		
197	BT-20	Dapagliflozin	1.25	-8.41	1.5138	0.1% DMSO				-8.41	1.5138		
197	BT-20	Efavirenz	0.002	-16.35	4.251	0.1% DMSO				-16.35	4.251		
197	BT-20	BMS-754807	1.25	61.25	4.2875	0.1% DMSO				61.25	4.2875		
197	BT-20	Hydroxychloroquine	0.16	-4.95	9.5535	0.1% DMSO				-4.95	9.5535		
197	BT-20	PF-573228	0.002	-1.29	1.7415	0.1% DMSO				-1.29	1.7415		
197	BT-20	NVP-231	0.02	-9.74	1.1688	0.1% DMSO				-9.74	1.1688		
197	BT-20	Vinorelbine	0.16	83.18	0.8318	0.1% DMSO				83.18	0.8318		
197	BT-20	MK-2206	0.02	2.58	3.3798	0.1% DMSO				2.58	3.3798		
197	BT-20	AZD-8931	0.16	30.63	1.2252	0.1% DMSO				30.63	1.2252		
197	BT-20	Foretinib	1.25	65.26	0.6526	0.1% DMSO				65.26	0.6526		
197	BT-20	WZ4002	0.16	2.15	9.417	0.1% DMSO				2.15	9.417		
197	BT-20	BI-2536	0.001	-6.22	1.4928	0.1% DMSO				-6.22	1.4928		
197	BT-20	WZ4002	0.02	-5.88	8.82	0.1% DMSO				-5.88	8.82		
197	BT-20	Rapamycin	0.002	62.89		0.1% DMSO				62.89			
197	BT-20	Dasatinib	10	54.91	3.8437	0.1% DMSO				54.91	3.8437		
197	BT-20	STA-4783	10	22.91	5.4984	0.1% DMSO				22.91	5.4984		
197	BT-20	Cerulenin	0.02	0.76	2.6676	0.1% DMSO				0.76	2.6676		
197	BT-20	17-DMAG	10	97.4		0.1% DMSO				97.4			
197	BT-20	Sorafenib	0.002	27.68	18.5456	0.1% DMSO				27.68	18.5456		
197	BT-20	UNC0638	0.002	39.31	3.931	0.1% DMSO				39.31	3.931		
197	BT-20	Carboplatin	10	6.59	6.5241	0.1% DMSO				6.59	6.5241		
197	BT-20	GSK690693	10	84.25	2.5275	0.1% DMSO				84.25	2.5275		
197	BT-20	Tivantinib	1.25	34.09	4.7726	0.1% DMSO				34.09	4.7726		
197	BT-20	Imatinib	0.02	-8.64	0.1728	0.1% DMSO				-8.64	0.1728		
197	BT-20	Simvastatin	20	85.65	2.5695	0.1% DMSO				85.65	2.5695		
197	BT-20	Alectinib	0.08	4.41		0.1% DMSO				4.41			
197	BT-20	BEZ-235	0.0002	-11.77	15.7718	0.1% DMSO				-11.77	15.7718		
197	BT-20	BX 513	10	77.67	21.7476	0.1% DMSO				77.67	21.7476		
197	BT-20	CMPD-1	1.25	-2.96		0.1% DMSO				-2.96			
197	BT-20	Zibotentan	10	10.53	6.8445	0.1% DMSO				10.53	6.8445		
197	BT-20	KP372-1	0.002	27.42	15.3552	0.1% DMSO				27.42	15.3552		
197	BT-20	Vinorelbine	0.002	37.16	17.4652	0.1% DMSO				37.16	17.4652		
197	BT-20	Rapamycin	1.25	59.49		0.1% DMSO				59.49			
197	BT-20	PD-0332991	0.002	2.77	11.7725	0.1% DMSO				2.77	11.7725		
197	BT-20	Sorafenib	10	38.56	1.5424	0.1% DMSO				38.56	1.5424		
197	BT-20	PF 429242	0.02	-12.85	4.4975	0.1% DMSO				-12.85	4.4975		
197	BT-20	XAV 939	10	56.91		0.1% DMSO				56.91			
197	BT-20	I-BET	0.02	-17.27	14.1614	0.1% DMSO				-17.27	14.1614		
197	BT-20	Dovitinib	1.25	-1.67	9.9365	0.1% DMSO				-1.67	9.9365		
197	BT-20	Sunitinib	1.25	-22.68	14.742	0.1% DMSO				-22.68	14.742		
197	BT-20	Tozasertib	10	55.46	1.6638	0.1% DMSO				55.46	1.6638		
197	BT-20	PNU 74654	0.002	28.22		0.1% DMSO				28.22			
197	BT-20	Metformin	0.02	-5.9	2.242	0.1% DMSO				-5.9	2.242		
197	BT-20	Enzastaurin	0.002	-5.94	0.7722	0.1% DMSO				-5.94	0.7722		
197	BT-20	AZD-8931	0.002	-6.42	2.247	0.1% DMSO				-6.42	2.247		
197	BT-20	Embelin	0.02	-18.06	12.8226	0.1% DMSO				-18.06	12.8226		
197	BT-20	GANT61	10	-11.97	4.6683	0.1% DMSO				-11.97	4.6683		
197	BT-20	BI-2536	0.01	65.06	12.3614	0.1% DMSO				65.06	12.3614		
197	BT-20	JNK inhibitor II	10	3.11		0.1% DMSO				3.11			
197	BT-20	Trifluorothymidine	1.25	-3.66		0.1% DMSO				-3.66			
197	BT-20	Temsirolimus	1.25	50.76	0	0.1% DMSO				50.76	0		
197	BT-20	CMPD-1	0.16	-15.4		0.1% DMSO				-15.4			
197	BT-20	Vismodegib	10	27.99	15.3945	0.1% DMSO				-1.76	1.4432		
197	BT-20	AZD-4547	0.16	-0.7	12.054	0.1% DMSO				-0.7	12.054		
197	BT-20	Cerulenin	0.002	5.87	9.3333	0.1% DMSO				5.87	9.3333		
197	BT-20	Rosiglitazone	0.002	37.22	14.5158	0.1% DMSO				37.22	14.5158		
197	BT-20	Temsirolimus	0.002	76.18	11.427	0.1% DMSO				76.18	11.427		
197	BT-20	BEZ-235	0.13	61.83	8.0379	0.1% DMSO				61.83	8.0379		
197	BT-20	GDC-0941	10	74.95	1.499	0.1% DMSO				74.95	1.499		
197	BT-20	Triptolide	0.16	96.34	0.9634	0.1% DMSO				96.34	0.9634		
197	BT-20	Curcumin	10	55.56	0.5556	0.1% DMSO				55.56	0.5556		
197	BT-20	Tipifarnib	10	37.59	6.0144	0.1% DMSO				37.59	6.0144		
197	BT-20	Bay-11-7082	10	68.86	32.3642	0.1% DMSO				68.86	32.3642		
197	BT-20	JQ1	0.002	69.09	8.2908	0.1% DMSO				69.09	8.2908		
197	BT-20	Digoxin	0.02	-24.25	2.91	0.1% DMSO				-24.25	2.91		
197	BT-20	Sunitinib	10	-12.06	18.693	0.1% DMSO				-12.06	18.693		
197	BT-20	CIP 13-74	10	49.76		0.1% DMSO				49.76			
197	BT-20	Tipifarnib	0.16	31.57	13.2594	0.1% DMSO				31.57	13.2594		
197	BT-20	NVP-LDE225	0.16	-8.26	9.2512	0.1% DMSO				-8.26	9.2512		
197	BT-20	Triapine	0.02	-7.32	0.5124	0.1% DMSO				-7.32	0.5124		
197	BT-20	Bay-11-7082	0.02	-14.99	6.7455	0.1% DMSO				-14.99	6.7455		
197	BT-20	Carfilzomib	0.02	46.72	4.672	0.1% DMSO				46.72	4.672		
197	BT-20	Dovitinib	0.02	-20.82	13.1166	0.1% DMSO				-20.82	13.1166		
197	BT-20	Metformin	1.25	-6.54	11.6412	0.1% DMSO				-6.54	11.6412		
197	BT-20	YM155	7.5	100.35	0	0.1% DMSO				100.35	0		
197	BT-20	5-nonyloxytryptamine oxalate	1.25	-0.38	1.8316	0.1% DMSO				-0.38	1.8316		
197	BT-20	EHT-1864	0.02	-22.16	15.512	0.1% DMSO				-22.16	15.512		
197	BT-20	Nelfinavir	10	-9.08	7.8088	0.1% DMSO				-9.08	7.8088		
197	BT-20	GDC-0941	1.25	65.74	2.6296	0.1% DMSO				65.74	2.6296		
197	BT-20	Ritonavir	1.25	-4.56	0.4104	0.1% DMSO				-4.56	0.4104		
197	BT-20	IMD 0354	0.16	1.86		0.1% DMSO				1.86			
197	BT-20	SN-38	1.25	93.96	0.9396	0.1% DMSO				93.96	0.9396		
197	BT-20	SN-38	0.002	56.55	6.2205	0.1% DMSO				56.55	6.2205		
197	BT-20	AR-A014418	10	28.66	9.1712	0.1% DMSO				28.66	9.1712		
197	BT-20	Digoxin	10	100.19	0	0.1% DMSO				100.19	0		
197	BT-20	SB225002	1.25	37.77	1.8885	0.1% DMSO				37.77	1.8885		
197	BT-20	Homoharringtonine	1.25	99.55	0	0.1% DMSO				99.55	0		
197	BT-20	5-fluorouracil	0.02	-19.82	12.6848	0.1% DMSO				-19.82	12.6848		
197	BT-20	BI-D1870	0.16	1.46	7.2416	0.1% DMSO				1.46	7.2416		
197	BT-20	JNK inhibitor II	0.002	8.07		0.1% DMSO				8.07			
197	BT-20	Vismodegib	0.16	-10.04	9.8392	0.1% DMSO				-10.04	9.8392		
197	BT-20	Sunitinib	0.002	27.94	23.749	0.1% DMSO				27.94	23.749		
197	BT-20	Docetaxel	0.02	89.73	0.8973	0.1% DMSO				89.73	0.8973		
197	BT-20	Carboplatin	1.25	-6.87	8.8623	0.1% DMSO				-6.87	8.8623		
197	BT-20	Metformin	10	-19.77	13.6413	0.1% DMSO				-19.77	13.6413		
197	BT-20	Tozasertib	0.16	38.43	11.529	0.1% DMSO				38.43	11.529		
197	BT-20	ES 936	0.08	-28.23	0.2823	0.1% DMSO				-28.23	0.2823		
197	BT-20	Verapamil	0.002	36.74	0.3674	0.1% DMSO				36.74	0.3674		
197	BT-20	PD173074	10	-4.62	6.0984	0.1% DMSO				-4.62	6.0984		
197	BT-20	Mitomycin C	0.16	38.18		0.1% DMSO				38.18			
197	BT-20	5-nonyloxytryptamine oxalate	10	39.14	42.2712	0.1% DMSO				39.14	42.2712		
197	BT-20	Hydroxychloroquine	0.002	-8.65	1.2975	0.1% DMSO				-8.65	1.2975		
197	BT-20	Vemurafenib	0.002	0.02	7.6668	0.1% DMSO				0.02	7.6668		
197	BT-20	Efavirenz	1.25	-23.45	15.008	0.1% DMSO				-23.45	15.008		
197	BT-20	SB225002	0.002	56.16	9.5472	0.1% DMSO				56.16	9.5472		
197	BT-20	NVP-TAE684	0.02	0.93	3.6735	0.1% DMSO				0.93	3.6735		
197	BT-20	Vandetanib	0.02	6.57	6.9642	0.1% DMSO				6.57	6.9642		
197	BT-20	JK 184	10	61	4.27	0.1% DMSO				61	4.27		
197	BT-20	STA-4783	0.02	55.63	1.1126	0.1% DMSO				55.63	1.1126		
197	BT-20	MK-2206	1.25	46	7.36	0.1% DMSO				46	7.36		
197	BT-20	Zibotentan	1.25	-7.34	12.3312	0.1% DMSO				-7.34	12.3312		
197	BT-20	Oxaliplatin	0.002	-15.07	8.4392	0.1% DMSO				-15.07	8.4392		
197	BT-20	17-DMAG	0.16	52.44		0.1% DMSO				52.44			
197	BT-20	Digoxin	0.16	15.08	7.8416	0.1% DMSO				15.08	7.8416		
197	BT-20	Etoposide	0.002	4.12	10.6296	0.1% DMSO				4.12	10.6296		
197	BT-20	Foretinib	10	93.5	0	0.1% DMSO				93.5	0		
197	BT-20	Vorinostat	1.25	20.6	5.562	0.1% DMSO				20.6	5.562		
197	BT-20	JQ1	0.16	38.27	21.8139	0.1% DMSO				38.27	21.8139		
197	BT-20	Dactinomycin	1.25	99.47	0.9947	0.1% DMSO				99.47	0.9947		
197	BT-20	PX 12	0.002	65.51		0.1% DMSO				65.51			
197	BT-20	PF-573228	0.02	-0.2	3.47	0.1% DMSO				-0.2	3.47		
197	BT-20	Sorafenib	0.02	4.8	0.768	0.1% DMSO				4.8	0.768		
197	BT-20	Trametinib	0.01	15.37	4.9184	0.1% DMSO				15.37	4.9184		
197	BT-20	Rapamycin	0.16	66.07		0.1% DMSO				66.07			
197	BT-20	RO4929097	10	81.72	8.9892	0.1% DMSO				81.72	8.9892		
197	BT-20	YM155	0.002	9	6.57	0.1% DMSO				9	6.57		
197	BT-20	MS-275	0.16	-23.28	2.328	0.1% DMSO				-23.28	2.328		
197	BT-20	Vismodegib	10	27.99	15.3945	0.1% DMSO				27.99	15.3945		
197	BT-20	Erlotinib	0.16	22.6	7.91	0.1% DMSO				22.6	7.91		
197	BT-20	Tivantinib	0.16	1.57	4.0192	0.1% DMSO				1.57	4.0192		
197	BT-20	Paclitaxel	0.003	-10.44	15.3468	0.1% DMSO				-10.44	15.3468		
197	BT-20	MS-275	0.02	-10.43	14.9149	0.1% DMSO				-10.43	14.9149		
197	BT-20	Tozasertib	0.02	16.51	4.1275	0.1% DMSO				16.51	4.1275		
197	BT-20	ML 130	10	4.08	14.5656	0.1% DMSO				4.08	14.5656		
197	BT-20	MLN-8237	0.002	-24.4	7.32	0.1% DMSO				-24.4	7.32		
197	BT-20	Curcumin	0.02	28.72	2.0104	0.1% DMSO				28.72	2.0104		
197	BT-20	Zibotentan	0.002	43.72	8.744	0.1% DMSO				43.72	8.744		
197	BT-20	17-DMAG	1.25	58.5		0.1% DMSO				58.5			
197	BT-20	2-deoxy-D-glucose	0.24	-14.16	14.3016	0.1% DMSO				-14.16	14.3016		
197	BT-20	Dapagliflozin	0.16	-15.14	8.9326	0.1% DMSO				-15.14	8.9326		
197	BT-20	Vandetanib	0.16	3.5	10.115	0.1% DMSO				3.5	10.115		
197	BT-20	NVP-LDE225	0.02	-13.71	6.855	0.1% DMSO				-13.71	6.855		
197	BT-20	Vemurafenib	10	11.87	2.4927	0.1% DMSO				11.87	2.4927		
197	BT-20	RO4929097	1.25	80.52	11.2728	0.1% DMSO				80.52	11.2728		
197	BT-20	Erlotinib	0.002	-23.45	3.752	0.1% DMSO				-23.45	3.752		
197	BT-20	Nutlin-3	1.25	2.26	2.825	0.1% DMSO				2.26	2.825		
197	BT-20	AR-A014418	1.25	-8.17	1.7974	0.1% DMSO				-8.17	1.7974		
197	BT-20	PNU 74654	10	58.94		0.1% DMSO				58.94			
197	BT-20	PD-0332991	0.16	12.23	9.5394	0.1% DMSO				12.23	9.5394		
197	BT-20	OSI-906	0.002	-10.84	3.3604	0.1% DMSO				-10.84	3.3604		
197	BT-20	Carboplatin	0.002	-4.58	4.2594	0.1% DMSO				-4.58	4.2594		
197	BT-20	Syk Inhibitor	0.002	25.18	27.1944	0.1% DMSO				25.18	27.1944		
197	BT-20	ES 936	0.001	-12.16	8.6336	0.1% DMSO				-12.16	8.6336		
197	BT-20	Carfilzomib	1.25	100.35	0	0.1% DMSO				100.35	0		
197	BT-20	17-DMAG	0.02	45.58		0.1% DMSO				45.58			
197	BT-20	NVP-231	10	62.94	5.6646	0.1% DMSO				62.94	5.6646		
197	BT-20	NVP-231	1.25	-2.4	0.72	0.1% DMSO				-2.4	0.72		
197	BT-20	AZD-4547	1.25	-1.31	11.5673	0.1% DMSO				-1.31	11.5673		
197	BT-20	Alectinib	0.63	20.96		0.1% DMSO				20.96			
197	BT-20	Rosiglitazone	0.16	-9.59	14.1932	0.1% DMSO				-9.59	14.1932		
197	BT-20	Enzastaurin	0.16	-8.55	3.42	0.1% DMSO				-8.55	3.42		
197	BT-20	Efavirenz	10	-43.01	15.4836	0.1% DMSO				-43.01	15.4836		
197	BT-20	GDC-0941	0.16	-7.65	5.2785	0.1% DMSO				-7.65	5.2785		
197	BT-20	Decitabine	0.002	-9.55	3.1515	0.1% DMSO				-9.55	3.1515		
197	BT-20	Crizotinib	1.25	19.83	16.8555	0.1% DMSO				19.83	16.8555		
197	BT-20	Thioridazine	0.16	-22.97	1.1485	0.1% DMSO				-22.97	1.1485		
197	BT-20	NVP-TAE684	10	71.87	0.7187	0.1% DMSO				71.87	0.7187		
197	BT-20	BEZ-235	1	70.4	7.04	0.1% DMSO				70.4	7.04		
197	BT-20	JQ1	1.25	36.4	5.46	0.1% DMSO				36.4	5.46		
197	BT-20	Oligomycin	1.56	57.74	8.661	0.1% DMSO				57.74	8.661		
197	BT-20	Simvastatin	2.5	14.79	4.5849	0.1% DMSO				14.79	4.5849		
197	BT-20	Verapamil	0.16	-7.43	4.9038	0.1% DMSO				-7.43	4.9038		
197	BT-20	Embelin	10	-6.46	8.721	0.1% DMSO				-6.46	8.721		
197	BT-20	GDC-0941	0.002	-8.8	3.52	0.1% DMSO				-8.8	3.52		
197	BT-20	SN-38	0.16	92.31	1.8462	0.1% DMSO				92.31	1.8462		
197	BT-20	Pemetrexed	0.02	-6.92	2.6988	0.1% DMSO				-6.92	2.6988		
197	BT-20	PX 12	0.16	34.4		0.1% DMSO				34.4			
197	BT-20	Rosiglitazone	10	-19.04	12.9472	0.1% DMSO				-19.04	12.9472		
197	BT-20	EHT-1864	0.16	-13.19	2.7699	0.1% DMSO				-13.19	2.7699		
197	BT-20	Alectinib	0.01	23.72		0.1% DMSO				23.72			
197	BT-20	Flavopiridol	0.16	5.8	11.368	0.1% DMSO				5.8	11.368		
197	BT-20	XAV 939	1.25	66.87		0.1% DMSO				66.87			
197	BT-20	OSI-906	0.02	-13.64	14.0492	0.1% DMSO				-13.64	14.0492		
197	BT-20	XAV 939	0.16	45.53		0.1% DMSO				45.53			
197	BT-20	AZD-7762	0.02	-1.71	7.182	0.1% DMSO				-1.71	7.182		
197	BT-20	5-nonyloxytryptamine oxalate	0.02	-18.37	11.2057	0.1% DMSO				-18.37	11.2057		
197	BT-20	Flavopiridol	0.002	-1.48	9.1612	0.1% DMSO				-1.48	9.1612		
197	BT-20	BRD-7389	10	85.45	5.127	0.1% DMSO				85.45	5.127		
197	BT-20	BI-D1870	0.02	-9.25	13.9675	0.1% DMSO				-9.25	13.9675		
197	BT-20	Homoharringtonine	0.16	76.4	0.764	0.1% DMSO				76.4	0.764		
197	BT-20	AZD-4547	0.002	-12.72	0.7632	0.1% DMSO				-12.72	0.7632		
197	BT-20	Atorvastatin	10	76.82	12.2912	0.1% DMSO				76.82	12.2912		
197	BT-20	MLN-8237	0.02	-22.08	8.1696	0.1% DMSO				-22.08	8.1696		
197	BT-20	Tivantinib	10	64.57	2.5828	0.1% DMSO				64.57	2.5828		
197	BT-20	UNC0638	1.25	14.37	3.1614	0.1% DMSO				14.37	3.1614		
197	BT-20	Oligomycin	100	61.32	0.6132	0.1% DMSO				61.32	0.6132		
197	BT-20	PD173074	0.16	-12.17	1.3387	0.1% DMSO				-12.17	1.3387		
197	BT-20	Tipifarnib	0.02	34.96	9.0896	0.1% DMSO				34.96	9.0896		
197	BT-20	Carboplatin	0.16	-2.93	3.8676	0.1% DMSO				-2.93	3.8676		
197	BT-20	I-BET	1.25	-16.81	0.6724	0.1% DMSO				-16.81	0.6724		
197	BT-20	Bosutinib	10	81.12	9.7344	0.1% DMSO				81.12	9.7344		
197	BT-20	ABT-888	0.16	13.84	12.1792	0.1% DMSO				13.84	12.1792		
197	BT-20	SB 218078	10	23.72	9.7252	0.1% DMSO				23.72	9.7252		
197	BT-20	MK-1775	0.02	-5.49	10.7055	0.1% DMSO				-5.49	10.7055		
197	BT-20	PNU 74654	0.02	25.95		0.1% DMSO				25.95			
197	BT-20	AZD-8931	0.02	12.4	3.472	0.1% DMSO				12.4	3.472		
197	BT-20	Tivantinib	0.02	12.71	5.5924	0.1% DMSO				12.71	5.5924		
197	BT-20	Stattic	0.16	-5.85	1.5795	0.1% DMSO				-5.85	1.5795		
197	BT-20	Decitabine	0.02	-8.75	0.525	0.1% DMSO				-8.75	0.525		
197	BT-20	HBX-41108	0.02	-20.86	4.7978	0.1% DMSO				-20.86	4.7978		
197	BT-20	Dapagliflozin	10	-3.34	0.9018	0.1% DMSO				-3.34	0.9018		
197	BT-20	Erlotinib	0.02	-5.13	2.4111	0.1% DMSO				-5.13	2.4111		
197	BT-20	Obatoclax	1.25	54.27	4.3416	0.1% DMSO				54.27	4.3416		
197	BT-20	Bosutinib	1.25	32.69	0.6538	0.1% DMSO				32.69	0.6538		
197	BT-20	JK 184	0.02	3.27	5.2974	0.1% DMSO				3.27	5.2974		
197	BT-20	Oxaliplatin	0.16	-13.93	8.7759	0.1% DMSO				-13.93	8.7759		
197	BT-20	Orlistat	0.02	-6.57	15.768	0.1% DMSO				-6.57	15.768		
197	BT-20	AZD-7762	1.25	91.1	2.733	0.1% DMSO				91.1	2.733		
197	BT-20	I-BET	0.16	-26.25	27.0375	0.1% DMSO				-26.25	27.0375		
197	BT-20	Triapine	0.16	-19.9	6.368	0.1% DMSO				-19.9	6.368		
197	BT-20	Dactinomycin	0.16	98.37	0	0.1% DMSO				98.37	0		
197	BT-20	Vinorelbine	0.02	21.17	13.7605	0.1% DMSO				21.17	13.7605		
197	BT-20	Atorvastatin	1.25	11.39	2.3919	0.1% DMSO				11.39	2.3919		
197	BT-20	Vinorelbine	1.25	64.09	4.4863	0.1% DMSO				64.09	4.4863		
197	BT-20	Dactinomycin	0.002	43.24	6.486	0.1% DMSO				43.24	6.486		
197	BT-20	Obatoclax	0.16	-14.21	15.9152	0.1% DMSO				-14.21	15.9152		
